motion_file,primary_label,secondary_label,top_level_label,descriptions
00210_annotations.json,walkingForward,,walking,"[""A person walks 4 steps forward.""]"
00211_annotations.json,walkingForward,,walking,"[""Subject walks forward."", ""A person starts walking 4 steps forward and then stops.""]"
00212_annotations.json,walkingForward,,walking,"[""A person walking a few steps""]"
00213_annotations.json,walkingForward,,walking,"[""A human walks at a slight left angle for five steps and then stops."", ""Someone walks forward""]"
00214_annotations.json,walkingForward,,walking,"[""A person walks 4 steps forward.""]"
00215_annotations.json,walkingForward,,walking,"[""A person walks forwards.""]"
00216_annotations.json,walkingForward,,walking,"[""A person walking a few steps forward""]"
00217_annotations.json,walkingForward,,walking,"[""A person walking forwards for a few steps"", ""a person walks forwards""]"
00218_annotations.json,walkingBackward,,walking,"[""Person walking backwards"", ""human goes backwards starting with left"", ""A person is walking backwards."", ""a person walks backwards""]"
00219_annotations.json,walkingForward,,walking,"[""Someone walks slowly backwards."", ""a person walks backwards"", ""A person slowly walks back taking 4 steps""]"
00222_annotations.json,walkingBackward,,walking,"[""A Person moves backwards""]"
00223_annotations.json,walkingBackward,,walking,"[""A person walks backwards"", ""A person walks backwards.""]"
00224_annotations.json,walkingForward,,walking,"[""someone walks backwards four steps"", ""a person walks backward""]"
00225_annotations.json,walkingBackward,,walking,"[""A person walks backwards."", ""human goes backwards"", ""A person walks a few steps backward."", ""Somebody walks backwards.""]"
00226_annotations.json,walkingBackward,,walking,"[""a person walks backwards""]"
00227_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""Subject walks in a full circle counterclockwise."", ""The human walks a circle""]"
00228_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""Person walking in a circle"", ""A person walks in a counter-clockwise circle"", ""a person walks in a circle to the left"", ""A person moves anti-clockwise in a cirle and needs 8 steps to complete the circle."", ""A person walks in a small circle.""]"
00229_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""A person walks in a narrow counter-clockwise circle"", ""Subject in small circle counterclockwise"", ""Someone slowly walks in a small circle to the left."", ""someone walks a circle."", ""A human walks slowly in circles, counterclockwise."", ""A human goes a circle left around.""]"
00230_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""Subject walks in a quarter circle counterclockwise."", ""A person is walking in a circle.""]"
00231_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""A person walks counter-clockwise in a circle."", ""A person walks in a circle."", ""Somebody walks a circle anticlockwise.""]"
00232_annotations.json,walkingCircle,,walkingTurn,"[""walk in a circle"", ""A person walks a circle in the left direction"", ""A person walks in a circle.""]"
00233_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""the person make a walk along a circular path"", ""Someone is walking in a circle counterclockwise."", ""A person walks a circle to the left"", ""A person is walking in a circle""]"
00234_annotations.json,walkingCircle,,walkingTurn,"[""A person moves in a circle.""]"
00235_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A person moves in a circle clockwise."", ""A human walks a small circle to its left.""]"
00236_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""A Person walks in a small circle counter clockwise.""]"
00237_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A human walking in a circle clockwise"", ""A person walks a full circle to the right.""]"
00238_annotations.json,walkingCircleClockwise,,walkingTurn,"[""Subject walks in a circle clockwise.""]"
00239_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A person walking slowly in a circle to the right"", ""A person walks forward in a circle clockwise."", ""a person walks in a circle to the right""]"
00240_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A person walks in circles."", ""A person is walking in a clockwise circle.""]"
00241_annotations.json,walkingCircle,,walkingTurn,"[""A person walks in a circle."", ""Someone goes around in a circuit."", ""a person walks in a circle to the right"", ""A human is performing a right 360\u00b0 curve""]"
00242_annotations.json,walkingCircle,,walkingTurn,"[""a person walks in a circle""]"
00243_annotations.json,walkingCircleClockwise,,walkingTurn,"[""Subject walks in a circle clockwise."", ""A person walks clockwise forward in a circle.""]"
00244_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A person walks slowly in a circle in clockwise direction."", ""A human walks slowly a full circle to its right and ends up on the spot where it started.""]"
00245_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A person walks in a clockwise circle."", ""A person walks in a little circle."", ""A person walks forward in a circle clockwise.""]"
00246_annotations.json,walkingCircle,,walkingTurn,"[""A person performs a circular movement."", ""Walking in a circle to the right.""]"
00247_annotations.json,walkingTurnToRight,,walkingTurn,"[""Someone walks a quarter-circle to the right."", ""A person slowly walks a quarter ride sided circle.""]"
00248_annotations.json,walkingTurnToRight,,walkingTurn,"[""A human walks and turns to the right."", ""Someone walks a right turn"", ""a person walks to the right""]"
00249_annotations.json,walkingTurnToRight,,walkingTurn,"[""A human is making a clockwise turn."", ""A person walks to the right""]"
00250_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person turns left at medium speed.""]"
00251_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A human walks a 90 degree arc to the right."", ""Someone walks a circle clockwise"", ""A person walks a circle.""]"
00252_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person starts a circular movement towards the right."", ""Someone walks a right turn""]"
00253_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person turns around a corner towards the right."", ""A person walks a 90 degree curve to the right.""]"
00254_annotations.json,walkingTurnToRight,,walkingTurn,"[""a person walks a left turn"", ""A person turns to his right."", ""human performs a bending walking motion to its right hand side""]"
00255_annotations.json,walkingTurnToRight,,walkingTurn,"[""Someone walks a quarter-circle to the right."", ""Someone walks a right turn"", ""A human performs a 90\u00b0 curve tu the right"", ""A human walks a quarter to his right"", ""A person turns right.""]"
00256_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person walks forward and performs a turn to the right."", ""A person walks in a quarter-circle to the right."", ""A person walks towards me."", ""Someone comes close to the camera"", ""A person is walking in a curve to the right."", ""Someone comes very close to the observer."", ""A human takes a 90 degree right turn."", ""a person walking five steps to the right"", ""A person walks slowly a curve"", ""A person walks in a 90 degree turn towards the right"", ""A human slowly turns right by 5 steps"", ""A person walks a quarter circle with a radius of approximately 1 meter to the right."", ""A human is performing a 90\u00b0 curve to the right"", ""A person is walking a quarter of a circle to its right."", ""a person walks to the right performing a quarter circle"", ""A person walks forward in a 90\u00b0 curve to his right."", ""The human perfoms a right turn"", ""A person is doing slow a 90\u00b0 right turn in five steps"", ""human performs a bending walking motion to the right""]"
00257_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person starts a circular movement towards the left."", ""human slowly goes in a quater circle counterclockwise starting with right""]"
00258_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A man walks a quarter of a circle towards the left."", ""human goes in a quarter circle counterclockwise starting with right."", ""A human walks slowly a quarter of a circle to its left.""]"
00259_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person walks while gradually turning to the left.""]"
00260_annotations.json,walkingTurnToLeft,,walkingTurn,"[""The human walks a 90-degree left bend."", ""A person walking to the left."", ""A person turns left."", ""someone is walking half a round to his left side"", ""A person walks and turns to the left"", ""A person walks a quarter circle with a radius of approximately 1 meter to the left."", ""a person walks to the left in a quater circle"", ""A person walking forward in a 90\u00b0 curve."", ""The human perfoms a left turn""]"
00262_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person walks a quarter circle counter clockwise with 4 steps."", ""A person is taking a left turn while walking."", ""A person walks a 90 degree curve to the left""]"
00263_annotations.json,walkingTurnToLeft,,walkingTurn,"[""Someone performs a slow move around a corner to the left"", ""The human perfoms a left turn""]"
00264_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A human turning left""]"
00265_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A erson walks in a quarter circle."", ""a person walks to the left performing a quater circle"", ""A person walks in a 90\u00b0 curve to his left.""]"
00266_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person turns left."", ""someone left something on the ground when he walks a corner.""]"
00267_annotations.json,walkingBackward,,walking,"[""the person is walking backwards"", ""A person walks backwards.""]"
00268_annotations.json,walkingBackward,,walking,"[""A person is walking backwards."", ""A person walks 5 steps backwards.""]"
00269_annotations.json,walkingForward,,walking,"[""A person is walking backwards"", ""A person walks backward"", ""Someone walks backwards 4 steps starting with the left leg."", ""The human perfoms a couple of steps backwards"", ""human goes backwards at medium velocity""]"
00270_annotations.json,walkingForward,,walking,"[""A person takes four steps back."", ""A person does 4 steps backwards slowly.""]"
00271_annotations.json,walkingForward,,walking,"[""A subject is walking backward four steps."", ""A person is walking backwards""]"
